pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,year,month,day,day_name,revenue,hour
28511.0,12556.0,veggie_veg_m,1.0,2015-07-29,13:20:09,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015,7,29,Wednesday,16.0,13
28512.0,12557.0,ckn_pesto_m,1.0,2015-07-29,13:32:25,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,2015,7,29,Wednesday,16.75,13
28513.0,12557.0,hawaiian_s,1.0,2015-07-29,13:32:25,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015,7,29,Wednesday,10.5,13
28514.0,12557.0,soppressata_l,1.0,2015-07-29,13:32:25,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,2015,7,29,Wednesday,20.75,13
28515.0,12558.0,classic_dlx_m,1.0,2015-07-29,13:39:31,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015,7,29,Wednesday,16.0,13
28516.0,12558.0,the_greek_xl,1.0,2015-07-29,13:39:31,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,2015,7,29,Wednesday,25.5,13
28517.0,12559.0,four_cheese_l,1.0,2015-07-29,13:55:48,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015,7,29,Wednesday,17.95,13
28518.0,12560.0,bbq_ckn_s,1.0,2015-07-29,14:23:04,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015,7,29,Wednesday,12.75,14
28519.0,12560.0,mediterraneo_m,1.0,2015-07-29,14:23:04,16.0,16.0,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,2015,7,29,Wednesday,16.0,14
28520.0,12560.0,napolitana_l,1.0,2015-07-29,14:23:04,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015,7,29,Wednesday,20.5,14
28521.0,12560.0,southw_ckn_s,1.0,2015-07-29,14:23:04,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,2015,7,29,Wednesday,12.75,14
28522.0,12561.0,pepperoni_m,1.0,2015-07-29,14:28:31,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015,7,29,Wednesday,12.5,14
28523.0,12562.0,spinach_fet_l,1.0,2015-07-29,14:45:03,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015,7,29,Wednesday,20.25,14
28524.0,12563.0,ckn_pesto_l,1.0,2015-07-29,14:52:52,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,2015,7,29,Wednesday,20.75,14
28525.0,12563.0,ital_supr_m,1.0,2015-07-29,14:52:52,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015,7,29,Wednesday,16.5,14
28526.0,12563.0,prsc_argla_m,1.0,2015-07-29,14:52:52,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,2015,7,29,Wednesday,16.5,14
28527.0,12563.0,soppressata_m,1.0,2015-07-29,14:52:52,16.5,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,2015,7,29,Wednesday,16.5,14
28528.0,12564.0,thai_ckn_s,1.0,2015-07-29,14:56:51,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015,7,29,Wednesday,12.75,14
28529.0,12565.0,ital_supr_l,1.0,2015-07-29,15:04:22,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015,7,29,Wednesday,20.75,15
28530.0,12565.0,napolitana_m,1.0,2015-07-29,15:04:22,16.0,16.0,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015,7,29,Wednesday,16.0,15
28531.0,12566.0,mexicana_l,1.0,2015-07-29,15:17:09,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,2015,7,29,Wednesday,20.25,15
28532.0,12566.0,napolitana_s,1.0,2015-07-29,15:17:09,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015,7,29,Wednesday,12.0,15
28533.0,12566.0,pepperoni_m,1.0,2015-07-29,15:17:09,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015,7,29,Wednesday,12.5,15
28534.0,12567.0,classic_dlx_m,1.0,2015-07-29,15:24:09,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015,7,29,Wednesday,16.0,15
28535.0,12567.0,four_cheese_l,1.0,2015-07-29,15:24:09,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015,7,29,Wednesday,17.95,15
28536.0,12568.0,pep_msh_pep_m,1.0,2015-07-29,15:45:08,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015,7,29,Wednesday,14.5,15
28537.0,12568.0,spicy_ital_l,1.0,2015-07-29,15:45:08,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015,7,29,Wednesday,20.75,15
28538.0,12569.0,bbq_ckn_l,1.0,2015-07-29,16:22:20,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015,7,29,Wednesday,20.75,16
28539.0,12569.0,five_cheese_l,1.0,2015-07-29,16:22:20,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,2015,7,29,Wednesday,18.5,16
28540.0,12569.0,sicilian_m,1.0,2015-07-29,16:22:20,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015,7,29,Wednesday,16.25,16
28541.0,12570.0,cali_ckn_l,1.0,2015-07-29,16:25:23,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,7,29,Wednesday,20.75,16
28542.0,12570.0,pep_msh_pep_m,1.0,2015-07-29,16:25:23,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015,7,29,Wednesday,14.5,16
28543.0,12570.0,the_greek_l,1.0,2015-07-29,16:25:23,20.5,20.5,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,2015,7,29,Wednesday,20.5,16
28544.0,12570.0,the_greek_xl,1.0,2015-07-29,16:25:23,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,2015,7,29,Wednesday,25.5,16
28545.0,12571.0,big_meat_s,1.0,2015-07-29,16:30:36,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015,7,29,Wednesday,12.0,16
28546.0,12571.0,pep_msh_pep_l,1.0,2015-07-29,16:30:36,17.5,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015,7,29,Wednesday,17.5,16
28547.0,12572.0,big_meat_s,2.0,2015-07-29,16:34:31,12.0,24.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015,7,29,Wednesday,24.0,16
28548.0,12573.0,napolitana_m,1.0,2015-07-29,16:55:41,16.0,16.0,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015,7,29,Wednesday,16.0,16
28549.0,12574.0,cali_ckn_m,1.0,2015-07-29,17:10:14,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,7,29,Wednesday,16.75,17
28550.0,12574.0,ckn_pesto_m,1.0,2015-07-29,17:10:14,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,2015,7,29,Wednesday,16.75,17
28551.0,12575.0,spicy_ital_l,1.0,2015-07-29,17:20:51,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015,7,29,Wednesday,20.75,17
28552.0,12576.0,veggie_veg_l,1.0,2015-07-29,17:26:39,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015,7,29,Wednesday,20.25,17
28553.0,12577.0,spicy_ital_s,1.0,2015-07-29,17:38:36,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015,7,29,Wednesday,12.5,17
28554.0,12578.0,ckn_pesto_l,1.0,2015-07-29,17:40:16,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,2015,7,29,Wednesday,20.75,17
28555.0,12578.0,sicilian_s,1.0,2015-07-29,17:40:16,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015,7,29,Wednesday,12.25,17
28556.0,12579.0,big_meat_s,1.0,2015-07-29,18:02:30,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015,7,29,Wednesday,12.0,18
28557.0,12580.0,calabrese_m,1.0,2015-07-29,18:04:05,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,2015,7,29,Wednesday,16.25,18
28558.0,12580.0,classic_dlx_l,1.0,2015-07-29,18:04:05,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015,7,29,Wednesday,20.5,18
28559.0,12580.0,hawaiian_s,1.0,2015-07-29,18:04:05,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015,7,29,Wednesday,10.5,18
28560.0,12580.0,thai_ckn_l,1.0,2015-07-29,18:04:05,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015,7,29,Wednesday,20.75,18
28561.0,12581.0,cali_ckn_m,1.0,2015-07-29,18:19:04,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,7,29,Wednesday,16.75,18
28562.0,12582.0,calabrese_m,1.0,2015-07-29,18:35:45,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,2015,7,29,Wednesday,16.25,18
28563.0,12582.0,the_greek_s,1.0,2015-07-29,18:35:45,12.0,12.0,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,2015,7,29,Wednesday,12.0,18
28564.0,12583.0,ital_cpcllo_s,1.0,2015-07-29,18:36:49,12.0,12.0,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,2015,7,29,Wednesday,12.0,18
28565.0,12583.0,ital_supr_m,1.0,2015-07-29,18:36:49,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015,7,29,Wednesday,16.5,18
28566.0,12584.0,bbq_ckn_m,1.0,2015-07-29,18:39:53,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015,7,29,Wednesday,16.75,18
28567.0,12584.0,brie_carre_s,1.0,2015-07-29,18:39:53,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,2015,7,29,Wednesday,23.65,18
28568.0,12584.0,ckn_pesto_l,1.0,2015-07-29,18:39:53,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,2015,7,29,Wednesday,20.75,18
28569.0,12585.0,spinach_supr_s,1.0,2015-07-29,18:54:52,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,2015,7,29,Wednesday,12.5,18
28570.0,12586.0,calabrese_m,1.0,2015-07-29,18:55:57,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,2015,7,29,Wednesday,16.25,18
28571.0,12587.0,ital_supr_m,1.0,2015-07-29,19:02:52,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015,7,29,Wednesday,16.5,19
28572.0,12587.0,thai_ckn_m,1.0,2015-07-29,19:02:52,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015,7,29,Wednesday,16.75,19
28573.0,12588.0,classic_dlx_m,1.0,2015-07-29,19:09:09,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015,7,29,Wednesday,16.0,19
28574.0,12588.0,peppr_salami_m,1.0,2015-07-29,19:09:09,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,2015,7,29,Wednesday,16.5,19
28575.0,12588.0,sicilian_l,1.0,2015-07-29,19:09:09,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015,7,29,Wednesday,20.25,19
28576.0,12588.0,sicilian_s,1.0,2015-07-29,19:09:09,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015,7,29,Wednesday,12.25,19
28577.0,12589.0,four_cheese_m,1.0,2015-07-29,19:54:50,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015,7,29,Wednesday,14.75,19
28578.0,12589.0,pep_msh_pep_s,1.0,2015-07-29,19:54:50,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015,7,29,Wednesday,11.0,19
28579.0,12590.0,mediterraneo_l,1.0,2015-07-29,20:19:29,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,2015,7,29,Wednesday,20.25,20
28580.0,12590.0,prsc_argla_m,1.0,2015-07-29,20:19:29,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,2015,7,29,Wednesday,16.5,20
28581.0,12590.0,spinach_fet_m,1.0,2015-07-29,20:19:29,16.0,16.0,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015,7,29,Wednesday,16.0,20
28582.0,12591.0,southw_ckn_l,1.0,2015-07-29,20:24:00,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,2015,7,29,Wednesday,20.75,20
28583.0,12591.0,southw_ckn_s,1.0,2015-07-29,20:24:00,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,2015,7,29,Wednesday,12.75,20
28584.0,12591.0,thai_ckn_l,1.0,2015-07-29,20:24:00,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015,7,29,Wednesday,20.75,20
28585.0,12592.0,classic_dlx_s,1.0,2015-07-29,20:30:07,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015,7,29,Wednesday,12.0,20
28586.0,12592.0,hawaiian_s,1.0,2015-07-29,20:30:07,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015,7,29,Wednesday,10.5,20
28587.0,12593.0,spicy_ital_m,1.0,2015-07-29,20:38:24,16.5,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015,7,29,Wednesday,16.5,20
28588.0,12593.0,veggie_veg_m,1.0,2015-07-29,20:38:24,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015,7,29,Wednesday,16.0,20
28589.0,12594.0,peppr_salami_l,1.0,2015-07-29,21:20:44,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,2015,7,29,Wednesday,20.75,21
28590.0,12594.0,spinach_fet_l,1.0,2015-07-29,21:20:44,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015,7,29,Wednesday,20.25,21
28591.0,12594.0,spinach_fet_s,1.0,2015-07-29,21:20:44,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015,7,29,Wednesday,12.0,21
28592.0,12595.0,mexicana_l,1.0,2015-07-29,21:20:47,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,2015,7,29,Wednesday,20.25,21
28593.0,12596.0,cali_ckn_m,1.0,2015-07-30,11:16:26,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,7,30,Thursday,16.75,11
28594.0,12597.0,bbq_ckn_s,1.0,2015-07-30,11:27:05,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015,7,30,Thursday,12.75,11
28595.0,12598.0,hawaiian_s,1.0,2015-07-30,11:27:36,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015,7,30,Thursday,10.5,11
28596.0,12599.0,classic_dlx_l,1.0,2015-07-30,11:44:24,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015,7,30,Thursday,20.5,11
28597.0,12599.0,four_cheese_l,1.0,2015-07-30,11:44:24,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015,7,30,Thursday,17.95,11
28598.0,12599.0,napolitana_s,1.0,2015-07-30,11:44:24,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015,7,30,Thursday,12.0,11
28599.0,12600.0,hawaiian_s,1.0,2015-07-30,11:49:23,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015,7,30,Thursday,10.5,11
28600.0,12601.0,five_cheese_l,1.0,2015-07-30,11:50:57,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,2015,7,30,Thursday,18.5,11
28601.0,12601.0,green_garden_s,1.0,2015-07-30,11:50:57,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,2015,7,30,Thursday,12.0,11
28602.0,12602.0,pep_msh_pep_s,1.0,2015-07-30,11:59:42,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",2015,7,30,Thursday,11.0,11
28603.0,12602.0,soppressata_l,1.0,2015-07-30,11:59:42,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,2015,7,30,Thursday,20.75,11
28604.0,12602.0,spin_pesto_m,1.0,2015-07-30,11:59:42,16.5,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,2015,7,30,Thursday,16.5,11
28605.0,12603.0,veggie_veg_m,1.0,2015-07-30,12:11:31,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015,7,30,Thursday,16.0,12
28606.0,12604.0,veggie_veg_l,1.0,2015-07-30,12:21:21,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015,7,30,Thursday,20.25,12
28607.0,12605.0,big_meat_s,1.0,2015-07-30,12:26:58,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015,7,30,Thursday,12.0,12
28608.0,12605.0,pepperoni_s,1.0,2015-07-30,12:26:58,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015,7,30,Thursday,9.75,12
28609.0,12605.0,spicy_ital_l,1.0,2015-07-30,12:26:58,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015,7,30,Thursday,20.75,12
28610.0,12605.0,spinach_supr_l,1.0,2015-07-30,12:26:58,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,2015,7,30,Thursday,20.75,12
28611.0,12606.0,cali_ckn_l,1.0,2015-07-30,12:35:01,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,7,30,Thursday,20.75,12
28612.0,12607.0,cali_ckn_l,1.0,2015-07-30,12:40:15,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,7,30,Thursday,20.75,12
28613.0,12608.0,cali_ckn_s,1.0,2015-07-30,12:53:11,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,7,30,Thursday,12.75,12
28614.0,12608.0,classic_dlx_m,1.0,2015-07-30,12:53:11,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015,7,30,Thursday,16.0,12
28615.0,12608.0,five_cheese_l,1.0,2015-07-30,12:53:11,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,2015,7,30,Thursday,18.5,12
28616.0,12608.0,napolitana_l,1.0,2015-07-30,12:53:11,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015,7,30,Thursday,20.5,12
28617.0,12609.0,hawaiian_l,1.0,2015-07-30,12:55:37,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015,7,30,Thursday,16.5,12
28618.0,12610.0,big_meat_s,1.0,2015-07-30,13:00:17,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015,7,30,Thursday,12.0,13
28619.0,12610.0,ital_supr_l,1.0,2015-07-30,13:00:17,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015,7,30,Thursday,20.75,13
28620.0,12610.0,peppr_salami_m,1.0,2015-07-30,13:00:17,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,2015,7,30,Thursday,16.5,13
28621.0,12610.0,spinach_supr_l,1.0,2015-07-30,13:00:17,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,2015,7,30,Thursday,20.75,13
28622.0,12611.0,four_cheese_l,1.0,2015-07-30,13:03:59,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015,7,30,Thursday,17.95,13
28623.0,12611.0,green_garden_m,1.0,2015-07-30,13:03:59,16.0,16.0,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,2015,7,30,Thursday,16.0,13
